Root Chord,Taper,Sweep,Twist,Wingspan,CL,CD,L_D
18.333333333333332,0.7,20.0,0.0,50.0,0.640339553181,0.055839760758,11.467448006378868
18.333333333333332,0.7,20.0,0.0,70.0,0.737546760944,0.054030539274,13.650553388033911
18.333333333333332,0.7,20.0,0.0,90.0,0.803128834694,0.051837185038,15.493295673853716
18.333333333333332,0.7,20.0,0.0,110.0,0.847911924869,0.049113621851,17.264292326910436
18.333333333333332,0.7,20.0,0.0,130.0,0.868566127952,0.043804871474,19.828071598555653
18.333333333333332,0.7,20.0,0.0,150.0,0.89702986265,0.042279091267,21.216867150362727
18.333333333333332,0.7,30.0,0.0,50.0,0.624279069812,0.052497160758,11.8916730123708
18.333333333333332,0.7,30.0,0.0,70.0,0.710977025624,0.050842967174,13.983783109880699
18.333333333333332,0.7,30.0,0.0,90.0,0.765737286984,0.048102980247,15.918707802553588
18.333333333333332,0.7,30.0,0.0,110.0,0.79112566163,0.042548125972,18.59366643199803
18.333333333333332,0.7,30.0,0.0,130.0,0.821027407474,0.040517452577,20.263549538651443
18.333333333333332,0.7,30.0,0.0,150.0,0.843096014581,0.038603453392,21.83991173068779
18.333333333333332,0.7999999999999999,0.0,0.0,50.0,0.623933547306,0.056444690819,11.053892549553591
18.333333333333332,0.7999999999999999,0.0,0.0,70.0,0.726310962344,0.054932659444,13.221842337424484
18.333333333333332,0.7999999999999999,0.0,0.0,90.0,0.799952645369,0.053304872923,15.007120390748296
18.333333333333332,0.7999999999999999,0.0,0.0,110.0,0.854804052488,0.051818162742,16.496224629654005
18.333333333333332,0.7999999999999999,0.0,0.0,130.0,0.893401077384,0.049489007054,18.052515711401607
18.333333333333332,0.7999999999999999,0.0,0.0,150.0,0.923422579801,0.047290252523,19.52670012391847
18.333333333333332,0.7999999999999999,10.0,0.0,50.0,0.623898086446,0.056553712909,11.031956247504173
18.333333333333332,0.7999999999999999,10.0,0.0,70.0,0.725105268999,0.054779656987,13.236761763058828
18.333333333333332,0.7999999999999999,10.0,0.0,90.0,0.797364371707,0.053074061024,15.02361711771845
18.333333333333332,0.7999999999999999,10.0,0.0,110.0,0.849924624598,0.051266523298,16.57855009315908
18.333333333333332,0.7999999999999999,10.0,0.0,130.0,0.888514871376,0.049212464322,18.054671384923864
18.333333333333332,0.7999999999999999,10.0,0.0,150.0,0.917658331792,0.047132686239,19.469680279599306
18.333333333333332,0.7999999999999999,20.0,0.0,50.0,0.616920787896,0.054640918591,11.290454183499289
18.333333333333332,0.7999999999999999,20.0,0.0,70.0,0.711947112107,0.053097722438,13.408242000178276
18.333333333333332,0.7999999999999999,20.0,0.0,90.0,0.779023794808,0.051321942582,15.17915643125373
18.333333333333332,0.7999999999999999,20.0,0.0,110.0,0.827508404372,0.049405825729,16.749207045157693
18.333333333333332,0.7999999999999999,20.0,0.0,130.0,0.862316749242,0.04716809413,18.281780621989274
18.333333333333332,0.7999999999999999,20.0,0.0,150.0,0.889432721505,0.045185193695,19.68416308024858
18.333333333333332,0.7999999999999999,30.0,0.0,50.0,0.600264695882,0.051222621379,11.718742222124806
18.333333333333332,0.7999999999999999,30.0,0.0,70.0,0.686612553324,0.050143199135,13.693034452696972
18.333333333333332,0.7999999999999999,30.0,0.0,90.0,0.744722481852,0.048197276749,15.451546894035907
18.333333333333332,0.7999999999999999,30.0,0.0,110.0,0.783290300776,0.045587909569,17.181974523101214
18.333333333333332,0.7999999999999999,30.0,0.0,130.0,0.812814887665,0.043351559508,18.749380573379486
18.333333333333332,0.7999999999999999,30.0,0.0,150.0,0.82223946414,0.038389799962,21.41817526931348
18.333333333333332,0.9,0.0,0.0,50.0,0.605481507565,0.056420328309,10.731619714244296
18.333333333333332,0.9,0.0,0.0,70.0,0.707990847723,0.054812146831,12.916677938302957
18.333333333333332,0.9,0.0,0.0,90.0,0.779911379775,0.052947712479,14.72984087998753
18.333333333333332,0.9,0.0,0.0,110.0,0.835606743188,0.051644056341,16.180114467976352
18.333333333333332,0.9,0.0,0.0,130.0,0.877231115203,0.050040297654,17.53049354879043
18.333333333333332,0.9,0.0,0.0,150.0,0.908320253358,0.048010035261,18.919383175205787
18.333333333333332,0.9,10.0,0.0,50.0,0.602611110495,0.055562224338,10.845698092091384
18.333333333333332,0.9,10.0,0.0,70.0,0.704551626502,0.054569365039,12.911120112877734
18.333333333333332,0.9,10.0,0.0,90.0,0.774164706574,0.052426216296,14.766747655467691
18.333333333333332,0.9,10.0,0.0,110.0,0.829412055236,0.051213531261,16.195174103677008
18.333333333333332,0.9,10.0,0.0,130.0,0.870555384494,0.049736644702,17.50329942258838
18.333333333333332,0.9,10.0,0.0,150.0,0.900852326344,0.047783508513,18.852787381632176
18.333333333333332,0.9,20.0,0.0,50.0,0.594362362463,0.053510251177,11.10744856152855
18.333333333333332,0.9,20.0,0.0,70.0,0.689340274066,0.052331605102,13.17254215158126
18.333333333333332,0.9,20.0,0.0,90.0,0.754587673713,0.05046597228,14.952405346048351
18.333333333333332,0.9,20.0,0.0,110.0,0.805108761809,0.049062018644,16.410021113296775
18.333333333333332,0.9,20.0,0.0,130.0,0.844048419468,0.047732737649,17.682799291225713
18.333333333333332,0.9,20.0,0.0,150.0,0.87189853087,0.045781213353,19.04489783062653
18.333333333333332,0.9,30.0,0.0,50.0,0.577110213043,0.049873028858,11.571589419326541
18.333333333333332,0.9,30.0,0.0,70.0,0.661237318831,0.048886526277,13.525962451991544
18.333333333333332,0.9,30.0,0.0,90.0,0.721187144718,0.047498531723,15.183356591395075
18.333333333333332,0.9,30.0,0.0,110.0,0.764619554616,0.045962312505,16.635793826362
18.333333333333332,0.9,30.0,0.0,130.0,0.795705449922,0.04402140161,18.075422881157102
18.333333333333332,0.9,30.0,0.0,150.0,0.819887385731,0.042289577846,19.387457323803712
18.333333333333332,1.0,0.0,0.0,50.0,0.585381377297,0.055406345581,10.565240698670795
18.333333333333332,1.0,0.0,0.0,70.0,0.6900529077,0.054811402148,12.589586849771534
18.333333333333332,1.0,0.0,0.0,90.0,0.762749525998,0.053282559229,14.315181872549015
18.333333333333332,1.0,0.0,0.0,110.0,0.815551046213,0.051340321098,15.885195666311686
18.333333333333332,1.0,0.0,0.0,130.0,0.859022017062,0.05005122259,17.162857820652487
18.333333333333332,1.0,0.0,0.0,150.0,0.893028706968,0.04853278119,18.400526099501697
18.333333333333332,1.0,10.0,0.0,50.0,0.581821860037,0.05451499675,10.672693657218277
18.333333333333332,1.0,10.0,0.0,70.0,0.68367083323,0.053782608241,12.711745591929445
18.333333333333332,1.0,10.0,0.0,90.0,0.753961392933,0.052224363835,14.43696653376381
18.333333333333332,1.0,10.0,0.0,110.0,0.807817971208,0.050783795237,15.907002764130572
18.333333333333332,1.0,10.0,0.0,130.0,0.850577015185,0.049590523592,17.152007149249297
18.333333333333332,1.0,10.0,0.0,150.0,0.883948212985,0.04825778927,18.317213166134746
18.333333333333332,1.0,20.0,0.0,50.0,0.572738639989,0.052207148686,10.970502209069828
18.333333333333332,1.0,20.0,0.0,70.0,0.66809937337,0.051689709206,12.925191176978974
18.333333333333332,1.0,20.0,0.0,90.0,0.733374161614,0.050081209734,14.643699014245541
18.333333333333332,1.0,20.0,0.0,110.0,0.785006996714,0.049139991866,15.974911002318397
18.333333333333332,1.0,20.0,0.0,130.0,0.823371704744,0.047580617719,17.304771232829317
18.333333333333332,1.0,20.0,0.0,150.0,0.854391338328,0.046248692226,18.473848604256965
18.333333333333332,1.0,30.0,0.0,50.0,0.555015375748,0.048496849918,11.444359307592915
18.333333333333332,1.0,30.0,0.0,70.0,0.639301577063,0.048015346355,13.314525992093094
18.333333333333332,1.0,30.0,0.0,90.0,0.697377607659,0.046520228303,14.990846629487146
18.333333333333332,1.0,30.0,0.0,110.0,0.74284026188,0.04549021385,16.32967179115602
18.333333333333332,1.0,30.0,0.0,130.0,0.777427029813,0.044258573177,17.56556919952874
18.333333333333332,1.0,30.0,0.0,150.0,0.803444431568,0.042786925242,18.777802495126068
19.444444444444443,0.7,0.0,0.0,50.0,0.624760715016,0.056018291214,11.152798514137125
19.444444444444443,0.7,0.0,0.0,70.0,0.730137123637,0.055393096197,13.181013046108497
19.444444444444443,0.7,0.0,0.0,90.0,0.803708412868,0.053707652584,14.96450457615852
19.444444444444443,0.7,0.0,0.0,110.0,0.857528083735,0.051978182113,16.497846767144402
19.444444444444443,0.7,0.0,0.0,130.0,0.896361179653,0.049521544187,18.100428699642723
19.444444444444443,0.7,0.0,0.0,150.0,0.926496253787,0.047212691357,19.62388135811353
19.444444444444443,0.7,10.0,0.0,50.0,0.627087378709,0.057442602954,10.916764673968052
19.444444444444443,0.7,10.0,0.0,70.0,0.731777777829,0.056027934701,13.060945075598852
19.444444444444443,0.7,10.0,0.0,90.0,0.803948369191,0.054096871157,14.86127297192069
19.444444444444443,0.7,10.0,0.0,110.0,0.855423222014,0.05174127596,16.53270442490263
19.444444444444443,0.7,10.0,0.0,130.0,0.893958781026,0.049512021745,18.05538835861165
19.444444444444443,0.7,10.0,0.0,150.0,0.923024514026,0.047248539618,19.535514144745353
19.444444444444443,0.7,20.0,0.0,50.0,0.622661373569,0.055992519456,11.120438580341062
19.444444444444443,0.7,20.0,0.0,70.0,0.72165005729,0.054526357681,13.234884704970177
19.444444444444443,0.7,20.0,0.0,90.0,0.788661955154,0.052539532902,15.010829209788774
19.444444444444443,0.7,20.0,0.0,110.0,0.835574075054,0.049977135846,16.719126874912273
19.444444444444443,0.7,20.0,0.0,130.0,0.869986172867,0.047597349569,18.278038183739945
19.444444444444443,0.7,20.0,0.0,150.0,0.896737624225,0.045377477764,19.761733538579847
19.444444444444443,0.7,30.0,0.0,50.0,0.608712281635,0.052733128501,11.543261303441474
19.444444444444443,0.7,30.0,0.0,70.0,0.696470823866,0.051273422458,13.583466647589317
19.444444444444443,0.7,30.0,0.0,90.0,0.753642869691,0.048850448216,15.427552810951674
19.444444444444443,0.7,30.0,0.0,110.0,0.793016370031,0.046203727197,17.16347182662983
19.444444444444443,0.7,30.0,0.0,130.0,0.809289078814,0.040826358451,19.82271036456295
19.444444444444443,0.7,30.0,0.0,150.0,0.833818134846,0.039299205617,21.217175303037372
19.444444444444443,0.7999999999999999,0.0,0.0,50.0,0.606356003627,0.056498433474,10.732262229996852
19.444444444444443,0.7999999999999999,0.0,0.0,70.0,0.709634069567,0.055420897208,12.804449319968144
19.444444444444443,0.7999999999999999,0.0,0.0,90.0,0.784960749525,0.054188319811,14.48579236748463
19.444444444444443,0.7999999999999999,0.0,0.0,110.0,0.839724305215,0.052511102057,15.99136701232231
19.444444444444443,0.7999999999999999,0.0,0.0,130.0,0.880197098372,0.05031865746,17.492459910555013
19.444444444444443,0.7999999999999999,0.0,0.0,150.0,0.911396550528,0.048201697883,18.90797607877285
19.444444444444443,0.7999999999999999,10.0,0.0,50.0,0.60537941097,0.056460598187,10.722157228390614
19.444444444444443,0.7999999999999999,10.0,0.0,70.0,0.708630240296,0.055336277975,12.80588912424047
19.444444444444443,0.7999999999999999,10.0,0.0,90.0,0.781653627169,0.053735381117,14.546349368344055
19.444444444444443,0.7999999999999999,10.0,0.0,110.0,0.836316139425,0.052083999771,16.057064417135162
19.444444444444443,0.7999999999999999,10.0,0.0,130.0,0.875727472471,0.050073120529,17.488973389701563
19.444444444444443,0.7999999999999999,10.0,0.0,150.0,0.90601062804,0.047996992312,18.87640421613425
19.444444444444443,0.7999999999999999,20.0,0.0,50.0,0.599373946605,0.054757562545,10.945957393783406
19.444444444444443,0.7999999999999999,20.0,0.0,70.0,0.696008413113,0.053514270233,13.006033906144925
19.444444444444443,0.7999999999999999,20.0,0.0,90.0,0.764570603694,0.051938696133,14.720635299279664
19.444444444444443,0.7999999999999999,20.0,0.0,110.0,0.814418915616,0.050139990577,16.24290124995729
19.444444444444443,0.7999999999999999,20.0,0.0,130.0,0.851231205871,0.048168912765,17.671796123443183
19.444444444444443,0.7999999999999999,20.0,0.0,150.0,0.878791834532,0.046054782279,19.0814458574199
19.444444444444443,0.7999999999999999,30.0,0.0,50.0,0.584554767891,0.051306837769,11.393311170781075
19.444444444444443,0.7999999999999999,30.0,0.0,70.0,0.670139289478,0.0500005258,13.402644847346787
19.444444444444443,0.7999999999999999,30.0,0.0,90.0,0.730289223209,0.048354224147,15.102904370647602
19.444444444444443,0.7999999999999999,30.0,0.0,110.0,0.773519016845,0.04667815339,16.571328569538345
19.444444444444443,0.7999999999999999,30.0,0.0,130.0,0.804153233965,0.04443649674,18.096683873846715
19.444444444444443,0.7999999999999999,30.0,0.0,150.0,0.8279184443,0.042577720469,19.444874811999178
19.444444444444443,0.9,0.0,0.0,50.0,0.585699730003,0.055849546798,10.487099064946651
19.444444444444443,0.9,0.0,0.0,70.0,0.691389333826,0.055430938365,12.472986282017454
19.444444444444443,0.9,0.0,0.0,90.0,0.763805588806,0.053532424338,14.268092623330203
19.444444444444443,0.9,0.0,0.0,110.0,0.820753421918,0.052339607049,15.681306532347788
19.444444444444443,0.9,0.0,0.0,130.0,0.861759967053,0.050372809484,17.107641520902707
19.444444444444443,0.9,0.0,0.0,150.0,0.895863161026,0.048874633247,18.32981858909375
19.444444444444443,0.9,10.0,0.0,50.0,0.584214814039,0.055413014455,10.542917034651332
19.444444444444443,0.9,10.0,0.0,70.0,0.687281497701,0.054842207567,12.531980899225424
19.444444444444443,0.9,10.0,0.0,90.0,0.758346839528,0.052902224195,14.334876294287724
19.444444444444443,0.9,10.0,0.0,110.0,0.815329735719,0.051952590622,15.693726259990163
19.444444444444443,0.9,10.0,0.0,130.0,0.855348083962,0.050037513854,17.094136340541297
19.444444444444443,0.9,10.0,0.0,150.0,0.888705095256,0.048598511771,18.28667304553786
19.444444444444443,0.9,20.0,0.0,50.0,0.576937918068,0.053459561506,10.792043589868348
19.444444444444443,0.9,20.0,0.0,70.0,0.673907927294,0.052730686445,12.78018498767146
19.444444444444443,0.9,20.0,0.0,90.0,0.739900903869,0.050954211781,14.520897841557762
19.444444444444443,0.9,20.0,0.0,110.0,0.79164732206,0.049747416111,15.913335484472597
19.444444444444443,0.9,20.0,0.0,130.0,0.831688547764,0.048454029103,17.16448689944974
19.444444444444443,0.9,20.0,0.0,150.0,0.86074427742,0.046590040165,18.47485587845919
19.444444444444443,0.9,30.0,0.0,50.0,0.561550243785,0.049853058048,11.264108276854808
19.444444444444443,0.9,30.0,0.0,70.0,0.647129932384,0.04917325231,13.160201979408182
19.444444444444443,0.9,30.0,0.0,90.0,0.70552678875,0.04737146974,14.893495866231488
19.444444444444443,0.9,30.0,0.0,110.0,0.750945354994,0.046116616781,16.283617650447173
19.444444444444443,0.9,30.0,0.0,130.0,0.785343616094,0.044774941479,17.539802178464843
19.444444444444443,0.9,30.0,0.0,150.0,0.810772704193,0.043150207902,18.789543402302378
19.444444444444443,1.0,0.0,0.0,50.0,0.56437655893,0.054600871413,10.336402044961261
19.444444444444443,1.0,0.0,0.0,70.0,0.672360018582,0.055066360128,12.209995667393315
19.444444444444443,1.0,0.0,0.0,90.0,0.746944525482,0.053924243877,13.851738509041756
19.444444444444443,1.0,0.0,0.0,110.0,0.800502495505,0.051935295848,15.413457888982581
19.444444444444443,1.0,0.0,0.0,130.0,0.842218125092,0.050133603664,16.799473078708303
19.444444444444443,1.0,0.0,0.0,150.0,0.878267961843,0.048890848866,17.96385176805083
19.444444444444443,1.0,10.0,0.0,50.0,0.563278238941,0.05405535248,10.42039711329989
19.444444444444443,1.0,10.0,0.0,70.0,0.667511661136,0.054262918663,12.301433051944421
19.444444444444443,1.0,10.0,0.0,90.0,0.740032713563,0.053260029232,13.894710991228095
19.444444444444443,1.0,10.0,0.0,110.0,0.793085318638,0.051381945146,15.435097219158905
19.444444444444443,1.0,10.0,0.0,130.0,0.836911300214,0.050274848576,16.64671946149871
19.444444444444443,1.0,10.0,0.0,150.0,0.869434268533,0.048598466213,17.890158605467015
19.444444444444443,1.0,20.0,0.0,50.0,0.555686947485,0.051969462771,10.692566708522614
19.444444444444443,1.0,20.0,0.0,70.0,0.651867763866,0.051898197054,12.560508859059833
19.444444444444443,1.0,20.0,0.0,90.0,0.718496864643,0.050528516242,14.219631172264178
19.444444444444443,1.0,20.0,0.0,110.0,0.768234278298,0.049013663062,15.673880104129728
19.444444444444443,1.0,20.0,0.0,130.0,0.810750752267,0.048223273554,16.812437076863485
19.444444444444443,1.0,20.0,0.0,150.0,0.840821860135,0.046567873958,18.055835250141442
19.444444444444443,1.0,30.0,0.0,50.0,0.539632764259,0.048422037669,11.144362985047925
19.444444444444443,1.0,30.0,0.0,70.0,0.625012554776,0.048305227081,12.938818271736013
19.444444444444443,1.0,30.0,0.0,90.0,0.684250070861,0.046952412532,14.573267569470588
19.444444444444443,1.0,30.0,0.0,110.0,0.727869860111,0.045301824015,16.067120385042184
19.444444444444443,1.0,30.0,0.0,130.0,0.764342338988,0.044380343281,17.222542289690406
19.444444444444443,1.0,30.0,0.0,150.0,0.793367754901,0.043490479182,18.2423318809824
20.555555555555557,0.7,0.0,0.0,50.0,0.607209657185,0.055854262122,10.871321795616934
20.555555555555557,0.7,0.0,0.0,70.0,0.711393298472,0.055240341655,12.878148055545367
20.555555555555557,0.7,0.0,0.0,90.0,0.787370402599,0.054084069197,14.558268530628144
20.555555555555557,0.7,0.0,0.0,110.0,0.843722944203,0.052589673724,16.043509770207145
20.555555555555557,0.7,0.0,0.0,130.0,0.883858028439,0.05034306996,17.556697061606847
20.555555555555557,0.7,0.0,0.0,150.0,0.915109603943,0.048080337521,19.03292803515176
20.555555555555557,0.7,10.0,0.0,50.0,0.60947243957,0.057401144234,10.617775093218361
20.555555555555557,0.7,10.0,0.0,70.0,0.713173723803,0.05592634125,12.752018241547315
20.555555555555557,0.7,10.0,0.0,90.0,0.787678580429,0.054377270363,14.485438036348384
20.555555555555557,0.7,10.0,0.0,110.0,0.842207148469,0.05248931474,16.045306604606665
20.555555555555557,0.7,10.0,0.0,130.0,0.881898340519,0.050333833324,17.52098503688763
20.555555555555557,0.7,10.0,0.0,150.0,0.912056974384,0.048124567118,18.952003706291293
20.555555555555557,0.7,20.0,0.0,50.0,0.605691888075,0.05607605489,10.801257136635918
20.555555555555557,0.7,20.0,0.0,70.0,0.704011917976,0.054371190157,12.948252851245748
20.555555555555557,0.7,20.0,0.0,90.0,0.77324162921,0.05280800424,14.64250808827764
20.555555555555557,0.7,20.0,0.0,110.0,0.823290740202,0.050738694951,16.22609215702293
20.555555555555557,0.7,20.0,0.0,130.0,0.859627431623,0.048576252427,17.696454309949935
20.555555555555557,0.7,20.0,0.0,150.0,0.886864146613,0.046309656604,19.150738995900845
20.555555555555557,0.7,30.0,0.0,50.0,0.593465584076,0.052872265302,11.224515928837098
20.555555555555557,0.7,30.0,0.0,70.0,0.683043591961,0.051724085348,13.20552286938431
20.555555555555557,0.7,30.0,0.0,90.0,0.742574276285,0.049680492302,14.94699915151819
20.555555555555557,0.7,30.0,0.0,110.0,0.78394674175,0.047255948963,16.589376765321273
20.555555555555557,0.7,30.0,0.0,130.0,0.812956822564,0.044632486819,18.21446395897271
20.555555555555557,0.7,30.0,0.0,150.0,0.83756633076,0.042834175233,19.5536934282962
20.555555555555557,0.7999999999999999,0.0,0.0,50.0,0.588710686889,0.056266042961,10.462983638231968
20.555555555555557,0.7999999999999999,0.0,0.0,70.0,0.693789421377,0.055939056845,12.40259418923351
20.555555555555557,0.7999999999999999,0.0,0.0,90.0,0.767199114517,0.054242020973,14.14399944461671
20.555555555555557,0.7999999999999999,0.0,0.0,110.0,0.82426240316,0.052775514517,15.618273184139007
20.555555555555557,0.7999999999999999,0.0,0.0,130.0,0.867165322723,0.051036698063,16.991015399400762
20.555555555555557,0.7999999999999999,0.0,0.0,150.0,0.899590122241,0.049020463337,18.35131822513806
20.555555555555557,0.7999999999999999,10.0,0.0,50.0,0.587498014092,0.056234748919,10.447241703492383
20.555555555555557,0.7999999999999999,10.0,0.0,70.0,0.692124599522,0.055697387773,12.426518140183155
20.555555555555557,0.7999999999999999,10.0,0.0,90.0,0.76402397436,0.053691942289,14.22976971567906
20.555555555555557,0.7999999999999999,10.0,0.0,110.0,0.821199339036,0.052383188162,15.676772793904082
20.555555555555557,0.7999999999999999,10.0,0.0,130.0,0.863082855292,0.050737023906,17.010908185924055
20.555555555555557,0.7999999999999999,10.0,0.0,150.0,0.894557151925,0.048810214043,18.327253208456085
20.555555555555557,0.7999999999999999,20.0,0.0,50.0,0.582512564915,0.054522960847,10.683802857838588
20.555555555555557,0.7999999999999999,20.0,0.0,70.0,0.681236551138,0.053871173549,12.645660123189309
20.555555555555557,0.7999999999999999,20.0,0.0,90.0,0.747926734832,0.051828338456,14.430845308053955
20.555555555555557,0.7999999999999999,20.0,0.0,110.0,0.799965433087,0.050412515215,15.868389618635296
20.555555555555557,0.7999999999999999,20.0,0.0,130.0,0.839748623574,0.048983514677,17.14349468614796
20.555555555555557,0.7999999999999999,20.0,0.0,150.0,0.868391397648,0.046883659091,18.522261582921125
20.555555555555557,0.7999999999999999,30.0,0.0,50.0,0.56948818191,0.051363379822,11.087435910245071
20.555555555555557,0.7999999999999999,30.0,0.0,70.0,0.656626749944,0.05035225734,13.040661623374204
20.555555555555557,0.7999999999999999,30.0,0.0,90.0,0.718114217957,0.048974860303,14.662915085701863
20.555555555555557,0.7999999999999999,30.0,0.0,110.0,0.762225973809,0.047216212688,16.14331032532645
20.555555555555557,0.7999999999999999,30.0,0.0,130.0,0.794596910433,0.045256746308,17.557535069474042
20.555555555555557,0.7999999999999999,30.0,0.0,150.0,0.81946972991,0.043415836369,18.874903685953683
20.555555555555557,0.9,0.0,0.0,50.0,0.567175465436,0.055301312282,10.256094150963026
20.555555555555557,0.9,0.0,0.0,70.0,0.674499797884,0.055874745896,12.071639648070178
20.555555555555557,0.9,0.0,0.0,90.0,0.749816227172,0.054337468141,13.799248526381573
20.555555555555557,0.9,0.0,0.0,110.0,0.803759726684,0.052350289661,15.353491487608448
20.555555555555557,0.9,0.0,0.0,130.0,0.848511370419,0.051005645276,16.635636424704842
20.555555555555557,0.9,0.0,0.0,150.0,0.882708740428,0.049434370643,17.856174336731303
20.555555555555557,0.9,10.0,0.0,50.0,0.564913075898,0.054567765559,10.352505185267338
20.555555555555557,0.9,10.0,0.0,70.0,0.671861088654,0.05522505348,12.16587483971052
20.555555555555557,0.9,10.0,0.0,90.0,0.745043603934,0.05384876166,13.835853991187214
20.555555555555557,0.9,10.0,0.0,110.0,0.798508391278,0.051883606986,15.39037930600055
20.555555555555557,0.9,10.0,0.0,130.0,0.842406089649,0.050712588598,16.61138019056323
20.555555555555557,0.9,10.0,0.0,150.0,0.876365512764,0.049245707629,17.79577459554917
20.555555555555557,0.9,20.0,0.0,50.0,0.560351483458,0.053134211783,10.545963977907007
20.555555555555557,0.9,20.0,0.0,70.0,0.658376257406,0.053088378248,12.401513836614571
20.555555555555557,0.9,20.0,0.0,90.0,0.725697250194,0.051448482427,14.105318873568104
20.555555555555557,0.9,20.0,0.0,110.0,0.77592127939,0.049730776282,15.60243650712615
20.555555555555557,0.9,20.0,0.0,130.0,0.818025213453,0.048714817119,16.792123255943615
20.555555555555557,0.9,20.0,0.0,150.0,0.849795994362,0.047353662972,17.94572882069293
20.555555555555557,0.9,30.0,0.0,50.0,0.546658574006,0.049832815387,10.969851286961566
20.555555555555557,0.9,30.0,0.0,70.0,0.633485377207,0.049452008465,12.810104116506283
20.555555555555557,0.9,30.0,0.0,90.0,0.693128030952,0.047807939908,14.498178174709732
20.555555555555557,0.9,30.0,0.0,110.0,0.739600581525,0.046740469657,15.82355904749098
20.555555555555557,0.9,30.0,0.0,130.0,0.773123968142,0.044923746261,17.20969492727231
20.555555555555557,0.9,30.0,0.0,150.0,0.801389072739,0.043852429392,18.274679050853162
20.555555555555557,1.0,0.0,0.0,50.0,0.566327224973,0.058689657489,9.649523428879181
20.555555555555557,1.0,0.0,0.0,70.0,0.654088385626,0.05489123892,11.916079842527992
20.555555555555557,1.0,0.0,0.0,90.0,0.73118432147,0.054248914273,13.478321755720643
20.555555555555557,1.0,0.0,0.0,110.0,0.787236091313,0.052786034863,14.91371900458482
20.555555555555557,1.0,0.0,0.0,130.0,0.828736873393,0.050780591921,16.319952998623496
20.555555555555557,1.0,0.0,0.0,150.0,0.865684895464,0.049678845418,17.425624290985205
20.555555555555557,1.0,10.0,0.0,50.0,0.545512869052,0.053354530938,10.224302593643017
20.555555555555557,1.0,10.0,0.0,70.0,0.649602130878,0.054099823305,12.007472320486537
20.555555555555557,1.0,10.0,0.0,90.0,0.724453878817,0.053522782237,13.535430120375713
20.555555555555557,1.0,10.0,0.0,110.0,0.778792932959,0.051932276574,14.996317980577501
20.555555555555557,1.0,10.0,0.0,130.0,0.820677861892,0.050230050362,16.338384213782486
20.555555555555557,1.0,10.0,0.0,150.0,0.857105992887,0.049274837422,17.394395146280548
20.555555555555557,1.0,20.0,0.0,50.0,0.539571481359,0.051770932519,10.422286312130394
20.555555555555557,1.0,20.0,0.0,70.0,0.636275795445,0.05203722684,12.227319441932814
20.555555555555557,1.0,20.0,0.0,90.0,0.705086397087,0.051085858641,13.801987787695097
20.555555555555557,1.0,20.0,0.0,110.0,0.755907843747,0.049766410033,15.189117383507453
20.555555555555557,1.0,20.0,0.0,130.0,0.795451626857,0.048131148286,16.52675357193534
20.555555555555557,1.0,20.0,0.0,150.0,0.829395776537,0.047233418945,17.55951178344242
20.555555555555557,1.0,30.0,0.0,50.0,0.525055828562,0.048297627028,10.871255191432175
20.555555555555557,1.0,30.0,0.0,70.0,0.611324491897,0.048405173681,12.629321318538251
20.555555555555557,1.0,30.0,0.0,90.0,0.671572370133,0.047310170826,14.195095016734276
20.555555555555557,1.0,30.0,0.0,110.0,0.716188220085,0.045805663763,15.635363866586047
20.555555555555557,1.0,30.0,0.0,130.0,0.753842335165,0.045001950627,16.751325768370453
20.555555555555557,1.0,30.0,0.0,150.0,0.781592786351,0.043684021574,17.891960451191405
21.666666666666668,0.7,0.0,0.0,50.0,0.591295322783,0.055917200287,10.574480119679173
21.666666666666668,0.7,0.0,0.0,70.0,0.696918215648,0.055770532338,12.496172914834192
21.666666666666668,0.7,0.0,0.0,90.0,0.773425183865,0.054777541558,14.119384730803878
21.666666666666668,0.7,0.0,0.0,110.0,0.829764159502,0.053073801441,15.634157286140796
21.666666666666668,0.7,0.0,0.0,130.0,0.871564741381,0.051071460444,17.065592677473422
21.666666666666668,0.7,0.0,0.0,150.0,0.903909388779,0.048933328711,18.472264458391628
21.666666666666668,0.7,10.0,0.0,50.0,0.593409299079,0.057291546092,10.357711382515154
21.666666666666668,0.7,10.0,0.0,70.0,0.697982928334,0.056511694374,12.351123711044297
21.666666666666668,0.7,10.0,0.0,90.0,0.773201202192,0.054896402357,14.084733588983665
21.666666666666668,0.7,10.0,0.0,110.0,0.829462498411,0.053290522572,15.564915830771334
21.666666666666668,0.7,10.0,0.0,130.0,0.870008117861,0.051097745682,17.026350306633475
21.666666666666668,0.7,10.0,0.0,150.0,0.901272835984,0.048922573669,18.422433007752726
21.666666666666668,0.7,20.0,0.0,50.0,0.58932729678,0.055827665004,10.556187451826531
21.666666666666668,0.7,20.0,0.0,70.0,0.689846511611,0.054962304617,12.551266116261587
21.666666666666668,0.7,20.0,0.0,90.0,0.759874519734,0.053373955552,14.23680354725979
21.666666666666668,0.7,20.0,0.0,110.0,0.811114249571,0.051423272701,15.77329109890018
21.666666666666668,0.7,20.0,0.0,130.0,0.848899275763,0.049343635777,17.2038250200989
21.666666666666668,0.7,20.0,0.0,150.0,0.877126689683,0.047116258702,18.61622110598029
21.666666666666668,0.7,30.0,0.0,50.0,0.57882693837,0.053034970628,10.914061637368123
